id,level,state_name,district_name,year,quarter,count,amount
5650,district,gujarat,devbhumi dwarka district,2019,4,133193,260447399.14664584
5651,district,gujarat,rajkot district,2019,4,1134928,2127782298.9078345
5652,district,gujarat,aravallis district,2019,4,265103,392592973.64206874
5653,district,gujarat,chhotaudepur district,2019,4,81724,134517377.84686953
5654,district,gujarat,botad district,2019,4,243788,283393816.3452396
5655,district,gujarat,bharuch district,2019,4,1324720,2217755667.5707374
5656,district,gujarat,bhavnagar district,2019,4,840951,1243923188.7559557
5657,district,gujarat,junagadh district,2019,4,250823,403818838.9044242
5658,district,gujarat,mahesana district,2019,4,1166283,1805374816.0740204
5659,district,gujarat,the dangs district,2019,4,32377,41820330.86439365
5660,district,gujarat,kheda district,2019,4,549665,786099096.2562544
5661,district,gujarat,surat district,2019,4,4988183,9432189653.21497
5662,district,gujarat,porbandar district,2019,4,84880,176788698.8012622
5663,district,gujarat,gandhinagar district,2019,4,2081714,2917516449.8289948
5664,district,gujarat,panch mahals district,2019,4,350408,502433000.8460094
5665,district,gujarat,narmada district,2019,4,100155,166344819.91780126
5666,district,gujarat,gir somnath district,2019,4,228665,413778689.95447534
5667,district,gujarat,valsad district,2019,4,1028011,1666399666.2330923
5668,district,gujarat,mahisagar district,2019,4,125155,213139955.09822798
5669,district,gujarat,sabar kantha district,2019,4,538864,825447358.0033605
5670,district,gujarat,tapi district,2019,4,163136,246612300.12495482
5671,district,gujarat,vadodara district,2019,4,2908059,5087285259.821402
5672,district,gujarat,banas kantha district,2019,4,1087381,1918665318.491047
5673,district,gujarat,amreli district,2019,4,310698,508142052.510342
5674,district,gujarat,ahmadabad district,2019,4,15696056,29657904578.49414
5675,district,gujarat,dohad district,2019,4,187238,342066810.7207962
5676,district,gujarat,navsari district,2019,4,2986534,6831783124.753632
5677,district,gujarat,patan district,2019,4,541423,738645250.6057601
5678,district,gujarat,kachchh district,2019,4,1023587,2070890492.2085972
5679,district,gujarat,surendranagar district,2019,4,363831,570428007.4862839
5680,district,gujarat,morbi district,2019,4,307509,583121237.1199065
5681,district,gujarat,anand district,2020,1,1002410,1492005921.358044
5682,district,gujarat,jamnagar district,2020,1,535915,888291211.3069444
5683,district,gujarat,devbhumi dwarka district,2020,1,163208,298422205.49491847
5684,district,gujarat,rajkot district,2020,1,1339770,2664972202.0377035
5685,district,gujarat,aravallis district,2020,1,346292,547983260.2568257
5686,district,gujarat,chhotaudepur district,2020,1,105994,169035450.37507114
5687,district,gujarat,botad district,2020,1,237947,320202835.47257966
5688,district,gujarat,bharuch district,2020,1,1525995,2487359207.974853
5689,district,gujarat,bhavnagar district,2020,1,922982,1568995164.3641589
5690,district,gujarat,junagadh district,2020,1,285216,460302222.98997164
5691,district,gujarat,mahesana district,2020,1,1294012,2067093335.3061204
5692,district,gujarat,the dangs district,2020,1,40179,49248105.103593506
5693,district,gujarat,kheda district,2020,1,639593,955217779.7992296
5694,district,gujarat,surat district,2020,1,6801887,13770083573.568459
5695,district,gujarat,porbandar district,2020,1,100021,201808374.9385136
5696,district,gujarat,gandhinagar district,2020,1,2337267,3378567424.980505
5697,district,gujarat,panch mahals district,2020,1,448015,704353748.9369581
5698,district,gujarat,narmada district,2020,1,125838,192670611.26835415
5699,district,gujarat,gir somnath district,2020,1,270678,492504287.9957706
5700,district,gujarat,valsad district,2020,1,1342508,2197272850.2289653
5701,district,gujarat,mahisagar district,2020,1,154457,257181105.77228773
5702,district,gujarat,sabar kantha district,2020,1,641078,998959107.0451574
5703,district,gujarat,tapi district,2020,1,204716,303751079.8885932
5704,district,gujarat,vadodara district,2020,1,3398524,5791008308.342354
5705,district,gujarat,banas kantha district,2020,1,1429235,2718891067.533261
5706,district,gujarat,amreli district,2020,1,327785,539247006.6461108
5707,district,gujarat,ahmadabad district,2020,1,17950876,35559467147.63747
5708,district,gujarat,dohad district,2020,1,238828,449704484.81976056
5709,district,gujarat,navsari district,2020,1,434441,632587167.9854003
5710,district,gujarat,patan district,2020,1,594745,871002993.2617927
5711,district,gujarat,kachchh district,2020,1,1305996,2617080218.9794
5712,district,gujarat,surendranagar district,2020,1,421057,680689639.4884843
5713,district,gujarat,morbi district,2020,1,358952,669117520.7466867
5714,district,gujarat,anand district,2020,2,903716,1293524620.6371698
5715,district,gujarat,jamnagar district,2020,2,598458,945318108.7687567
5716,district,gujarat,devbhumi dwarka district,2020,2,214944,320029310.6632272
5717,district,gujarat,rajkot district,2020,2,1360781,2344811087.112481
5718,district,gujarat,aravallis district,2020,2,482363,680449750.2216419
5719,district,gujarat,chhotaudepur district,2020,2,174739,212139861.26010585
5720,district,gujarat,botad district,2020,2,378175,471813971.54553103
5721,district,gujarat,bharuch district,2020,2,1673375,2438983130.5949507
5722,district,gujarat,bhavnagar district,2020,2,1215195,1886223855.2019415
5723,district,gujarat,junagadh district,2020,2,407623,572516201.7822087
5724,district,gujarat,mahesana district,2020,2,1592579,2300168470.716814
5725,district,gujarat,the dangs district,2020,2,62526,62273325.90559709
5726,district,gujarat,kheda district,2020,2,784245,1018713290.4668504
5727,district,gujarat,surat district,2020,2,5654552,9378177062.809792
5728,district,gujarat,porbandar district,2020,2,134329,226224267.28940976
5729,district,gujarat,gandhinagar district,2020,2,2039285,2913004123.5804567
5730,district,gujarat,panch mahals district,2020,2,530453,752539616.4419664
5731,district,gujarat,narmada district,2020,2,181581,226204689.1999839
5732,district,gujarat,gir somnath district,2020,2,439795,683771357.3293531
5733,district,gujarat,valsad district,2020,2,1498222,2040840946.3210487
5734,district,gujarat,mahisagar district,2020,2,257444,374445950.708864
5735,district,gujarat,sabar kantha district,2020,2,816984,1232845328.7457933
5736,district,gujarat,tapi district,2020,2,294426,365909712.10364485
5737,district,gujarat,vadodara district,2020,2,2796615,4621695376.570124
5738,district,gujarat,banas kantha district,2020,2,1860625,3107051803.537753
5739,district,gujarat,amreli district,2020,2,554744,809297901.4588158
5740,district,gujarat,ahmadabad district,2020,2,16430916,32731896547.150333
5741,district,gujarat,dohad district,2020,2,380381,634462423.0372827
5742,district,gujarat,navsari district,2020,2,547410,658697480.6239362
5743,district,gujarat,patan district,2020,2,759561,1054601004.9152005
5744,district,gujarat,kachchh district,2020,2,1428844,2663558233.3213134
5745,district,gujarat,surendranagar district,2020,2,590754,802465025.0907189
5746,district,gujarat,morbi district,2020,2,374545,563192524.3777897
5747,district,gujarat,anand district,2020,3,1069251,1753944278.7492592
5748,district,gujarat,jamnagar district,2020,3,648790,1254572556.7632065
5749,district,gujarat,devbhumi dwarka district,2020,3,211259,383470640.91771644
5750,district,gujarat,rajkot district,2020,3,1490309,2995153084.6346493
5751,district,gujarat,aravallis district,2020,3,482916,829207912.975971
5752,district,gujarat,chhotaudepur district,2020,3,164691,257637246.1237919
5753,district,gujarat,botad district,2020,3,340537,531013247.42391574
5754,district,gujarat,bharuch district,2020,3,2145954,3492190237.8492537
5755,district,gujarat,bhavnagar district,2020,3,1245647,2274620368.6960626
5756,district,gujarat,junagadh district,2020,3,424025,798846723.6356487
5757,district,gujarat,mahesana district,2020,3,1898909,3469191791.4686623
5758,district,gujarat,the dangs district,2020,3,61483,71541218.6802228
5759,district,gujarat,kheda district,2020,3,852224,1355999687.4186165
5760,district,gujarat,surat district,2020,3,7272097,14667802723.390911
5761,district,gujarat,porbandar district,2020,3,140684,291516188.3579706
5762,district,gujarat,gandhinagar district,2020,3,2828558,4509986129.973013
5763,district,gujarat,panch mahals district,2020,3,625835,1108852900.8189397
5764,district,gujarat,narmada district,2020,3,188013,281090742.71599275
5765,district,gujarat,gir somnath district,2020,3,456851,926514793.7373261
5766,district,gujarat,valsad district,2020,3,1743270,2801506603.4157205
5767,district,gujarat,mahisagar district,2020,3,223755,410598224.914323
5768,district,gujarat,sabar kantha district,2020,3,978647,1639580053.3462
5769,district,gujarat,tapi district,2020,3,386709,640774933.3223717
5770,district,gujarat,vadodara district,2020,3,4247473,7377577452.229219
5771,district,gujarat,banas kantha district,2020,3,2102221,4347810483.865207
5772,district,gujarat,amreli district,2020,3,505391,878846985.3990886
5773,district,gujarat,ahmadabad district,2020,3,21769867,43364229618.72334
5774,district,gujarat,dohad district,2020,3,387675,774665435.029488
5775,district,gujarat,navsari district,2020,3,669646,1042130557.8815172
5776,district,gujarat,patan district,2020,3,833224,1469939692.0924706
5777,district,gujarat,kachchh district,2020,3,1762816,3715321888.0775957
5778,district,gujarat,surendranagar district,2020,3,612549,1053748004.4105902
5779,district,gujarat,morbi district,2020,3,518903,1151870077.6734865
5780,district,gujarat,anand district,2020,4,1486151,2488003643.70551
5781,district,gujarat,jamnagar district,2020,4,852972,1746204267.5136547
5782,district,gujarat,devbhumi dwarka district,2020,4,272466,564767075.0324345
5783,district,gujarat,rajkot district,2020,4,1980653,4184580562.7370863
5784,district,gujarat,aravallis district,2020,4,650966,1195080848.8393457
5785,district,gujarat,chhotaudepur district,2020,4,231699,385900402.57755136
5786,district,gujarat,botad district,2020,4,358762,637855285.7494726
5787,district,gujarat,bharuch district,2020,4,3243841,5265465828.675046
5788,district,gujarat,bhavnagar district,2020,4,1454824,2860946801.5974355
5789,district,gujarat,junagadh district,2020,4,528638,1081544206.1069198
5790,district,gujarat,mahesana district,2020,4,2473227,4748375062.213286
5791,district,gujarat,the dangs district,2020,4,89994,115392051.59941344
5792,district,gujarat,kheda district,2020,4,1146567,1924149444.9194136
5793,district,gujarat,surat district,2020,4,10950779,22483338828.296677
5794,district,gujarat,porbandar district,2020,4,185255,409734586.01614106
5795,district,gujarat,gandhinagar district,2020,4,3802536,6260558379.008726
5796,district,gujarat,panch mahals district,2020,4,861616,1522649649.0425
5797,district,gujarat,narmada district,2020,4,274158,401617563.13397676
5798,district,gujarat,gir somnath district,2020,4,537782,1181991458.5126772
5799,district,gujarat,valsad district,2020,4,2565319,4183435576.3542786
5800,district,gujarat,mahisagar district,2020,4,302767,570736679.6244228
5801,district,gujarat,sabar kantha district,2020,4,1339032,2451572619.1990595
5802,district,gujarat,tapi district,2020,4,520631,841884252.7849832
5803,district,gujarat,vadodara district,2020,4,6066452,10175864216.096031
5804,district,gujarat,banas kantha district,2020,4,2687464,5676878891.729177
5805,district,gujarat,amreli district,2020,4,564757,1075380722.1837554
5806,district,gujarat,ahmadabad district,2020,4,25926518,50995692377.18629
5807,district,gujarat,dohad district,2020,4,522944,1028322590.3102307
5808,district,gujarat,navsari district,2020,4,906395,1460927906.600296
5809,district,gujarat,patan district,2020,4,1121201,2091010409.7872968
5810,district,gujarat,kachchh district,2020,4,2405892,5163742799.021423
5811,district,gujarat,surendranagar district,2020,4,802707,1519077043.8578877
5812,district,gujarat,morbi district,2020,4,713582,1700378082.426631
5813,district,gujarat,anand district,2021,1,1585982,2723181548.9945545
5814,district,gujarat,jamnagar district,2021,1,899501,1894971999.4394412
5815,district,gujarat,devbhumi dwarka district,2021,1,263772,630081190.7413921
5816,district,gujarat,rajkot district,2021,1,2278417,5057583315.413301
5817,district,gujarat,aravallis district,2021,1,655695,1314732516.1866503
5818,district,gujarat,chhotaudepur district,2021,1,225606,452389275.3974223
5819,district,gujarat,botad district,2021,1,367267,798953588.0229607
5820,district,gujarat,bharuch district,2021,1,3420929,5756013890.9055805
5821,district,gujarat,bhavnagar district,2021,1,1446583,3264511506.595693
5822,district,gujarat,junagadh district,2021,1,543809,1204237180.1488335
5823,district,gujarat,mahesana district,2021,1,2587041,5454846785.509393
5824,district,gujarat,the dangs district,2021,1,83737,130412216.08515008
5825,district,gujarat,kheda district,2021,1,1165033,2180336937.401629
5826,district,gujarat,surat district,2021,1,13429789,28261722802.552788
5827,district,gujarat,porbandar district,2021,1,184436,466162975.4066367
5828,district,gujarat,gandhinagar district,2021,1,4275528,7290530767.260056
